activity_id,lead_id,rep_id,activity_type,activity_outcome,activity_date
29308,2903,31,Meeting,Negative,2025-07-04
29309,2759,17,Meeting,Positive,2026-04-20
29310,5844,33,Demo,Neutral,2025-08-18
29311,5141,29,Call,Positive,2025-06-25
29312,5329,38,Demo,Positive,2025-11-18
29313,8501,3,Demo,Negative,2026-06-01
29314,520,24,Call,Neutral,2026-03-20
29315,3530,6,Meeting,Positive,2025-10-03
29316,7276,45,Meeting,Positive,2025-09-26
29317,6357,41,Email,Positive,2025-09-29
29318,5000,36,Demo,Positive,2026-04-15
29319,6014,4,Call,Negative,2025-09-12
29320,4731,43,Call,Neutral,2026-03-08
29321,1116,28,Demo,Positive,2025-10-01
29322,7368,34,Demo,Neutral,2025-08-23
29323,5384,14,Email,Neutral,2025-07-26
29324,6279,38,Demo,Neutral,2025-09-01
29325,9903,33,Call,Positive,2025-06-26
29326,6761,17,Demo,Positive,2026-03-07
29327,8201,31,Meeting,Negative,2025-10-26
29328,8228,22,Email,Neutral,2025-10-31
29329,3161,28,Call,Neutral,2025-10-06
29330,5385,15,Meeting,Negative,2026-01-25
29331,8525,16,Call,Negative,2026-01-24
29332,6711,10,Demo,Negative,2025-12-21
29333,4427,14,Demo,Positive,2026-06-10
29334,9674,23,Email,Positive,2026-05-29
29335,8479,4,Email,Negative,2025-07-21
29336,1998,20,Email,Negative,2026-05-14
29337,1436,42,Email,Neutral,2025-07-01
29338,7136,8,Call,Positive,2025-10-29
29339,9266,49,Email,Positive,2025-10-02
29340,9859,43,Call,Negative,2026-01-20
29341,3535,12,Email,Negative,2026-03-12
29342,8680,6,Call,Positive,2026-03-23
29343,8551,42,Email,Positive,2026-05-06
29344,6169,16,Call,Negative,2025-06-24
29345,5140,2,Email,Positive,2025-07-23
29346,7797,15,Email,Positive,2025-08-25
29347,4339,47,Call,Positive,2026-05-18
29348,9403,25,Email,Neutral,2025-10-20
29349,6125,34,Email,Neutral,2025-08-19
29350,5775,41,Call,Negative,2026-04-07
29351,2285,41,Email,Positive,2026-02-09
29352,7771,47,Demo,Neutral,2025-09-19
29353,9197,42,Call,Neutral,2026-01-17
29354,6300,37,Call,Positive,2025-10-30
29355,4095,15,Meeting,Neutral,2025-09-23
29356,8702,42,Email,Negative,2025-09-03
29357,8612,19,Meeting,Positive,2026-03-06
29358,5746,33,Email,Negative,2026-03-23
29359,1457,17,Demo,Neutral,2025-10-25
29360,5187,20,Email,Neutral,2026-04-21
29361,3256,21,Email,Negative,2025-08-18
29362,2512,18,Call,Neutral,2025-07-27
29363,9314,39,Email,Negative,2026-03-18
29364,874,6,Email,Neutral,2025-10-14
29365,2564,13,Meeting,Positive,2025-11-23
29366,1128,24,Email,Negative,2025-07-26
29367,1566,46,Meeting,Positive,2025-12-11
29368,5200,23,Demo,Negative,2025-07-08
29369,7239,11,Demo,Neutral,2025-08-15
29370,6985,6,Meeting,Negative,2026-03-08
29371,4753,35,Call,Negative,2025-08-08
29372,9064,3,Demo,Positive,2025-11-01
29373,4513,49,Call,Positive,2026-02-17
29374,1792,15,Demo,Positive,2026-03-13
29375,3319,29,Call,Positive,2026-02-05
29376,2067,33,Email,Neutral,2026-04-20
29377,1288,46,Call,Positive,2025-09-28
29378,4253,45,Call,Negative,2025-12-02
29379,3676,33,Meeting,Negative,2025-07-19
29380,8448,24,Call,Negative,2025-12-10
29381,2183,11,Call,Positive,2025-11-25
29382,4784,15,Meeting,Neutral,2025-11-15
29383,5660,37,Call,Positive,2025-10-07
29384,4037,45,Call,Negative,2026-05-01
29385,2714,6,Email,Positive,2026-03-09
29386,7980,8,Call,Positive,2025-12-15
29387,35,33,Email,Neutral,2025-08-01
29388,2324,42,Meeting,Neutral,2025-07-05
29389,815,18,Meeting,Positive,2025-11-15
29390,4950,25,Demo,Negative,2025-08-04
29391,2549,13,Meeting,Neutral,2025-07-19
29392,9543,18,Call,Neutral,2025-07-20
29393,4613,1,Email,Negative,2026-03-16
29394,7485,27,Email,Positive,2025-07-29
29395,7795,25,Meeting,Positive,2026-05-04
29396,6271,41,Demo,Neutral,2025-07-14
29397,9172,50,Demo,Neutral,2025-09-13
29398,5152,13,Demo,Negative,2026-04-01
29399,4955,39,Demo,Neutral,2026-01-10
29400,882,35,Call,Positive,2026-06-01
29401,9607,43,Email,Neutral,2026-03-30
29402,9154,5,Demo,Neutral,2025-07-16
29403,9210,44,Email,Negative,2026-05-27
29404,7772,16,Email,Neutral,2026-01-19
29405,2158,35,Email,Negative,2026-03-29
29406,1422,29,Demo,Neutral,2025-11-29
29407,8099,22,Meeting,Positive,2026-04-08
29408,1654,7,Call,Positive,2026-04-26
29409,4305,24,Demo,Positive,2026-02-24
29410,7359,8,Email,Neutral,2025-12-28
29411,5307,50,Call,Positive,2025-06-21
29412,5276,11,Demo,Negative,2025-12-18
29413,620,33,Call,Negative,2026-04-09
29414,7534,15,Email,Negative,2026-02-05
29415,1373,3,Meeting,Negative,2025-11-17
29416,8083,41,Meeting,Positive,2026-03-16
29417,192,19,Call,Positive,2025-08-20
29418,1565,9,Call,Neutral,2026-05-23
29419,3801,16,Call,Neutral,2025-09-20
29420,7722,47,Email,Neutral,2025-07-18
29421,7299,42,Meeting,Positive,2026-01-10
29422,4295,5,Meeting,Neutral,2025-09-12
29423,2571,48,Meeting,Positive,2026-05-02
29424,6704,13,Meeting,Negative,2026-03-08
29425,5489,47,Email,Positive,2026-03-11
29426,6154,9,Meeting,Neutral,2026-01-30
29427,8859,21,Email,Neutral,2025-10-14
29428,5171,30,Meeting,Neutral,2026-02-28
29429,8919,37,Email,Neutral,2026-03-10
29430,7898,22,Email,Neutral,2025-08-16
29431,1529,12,Meeting,Neutral,2026-05-26
29432,6128,26,Email,Positive,2025-09-02
29433,1653,48,Email,Neutral,2025-09-29
29434,4958,28,Demo,Negative,2025-12-25
29435,7722,45,Email,Negative,2025-12-04
29436,152,43,Meeting,Neutral,2025-12-09
29437,6497,34,Meeting,Negative,2025-08-09
29438,2469,38,Meeting,Negative,2025-08-22
29439,651,23,Meeting,Positive,2026-03-14
29440,7151,10,Email,Positive,2025-12-08
29441,5012,14,Meeting,Negative,2025-11-20
29442,8845,42,Email,Positive,2026-06-15
29443,5061,7,Call,Neutral,2025-07-15
29444,7958,37,Call,Neutral,2026-05-18
29445,4502,10,Email,Positive,2026-02-09
29446,2726,50,Demo,Neutral,2025-11-03
29447,8267,46,Call,Neutral,2026-04-01
29448,3897,43,Email,Neutral,2025-07-31
29449,9481,23,Call,Neutral,2026-04-23
29450,5460,26,Call,Negative,2026-04-07
29451,2990,14,Demo,Positive,2026-04-06
29452,8042,16,Demo,Negative,2025-07-16
29453,5144,24,Meeting,Neutral,2025-07-22
29454,1989,28,Demo,Positive,2026-06-12
29455,4714,35,Meeting,Negative,2026-04-23
29456,7713,50,Demo,Neutral,2025-08-15
29457,8239,40,Call,Positive,2026-04-25
29458,6233,38,Call,Negative,2025-09-17
29459,6521,14,Meeting,Positive,2026-02-13
29460,9109,44,Call,Neutral,2025-08-25
29461,9869,17,Call,Neutral,2026-04-09
29462,59,38,Demo,Positive,2026-02-15
29463,5170,15,Demo,Negative,2026-04-09
29464,8140,37,Call,Neutral,2026-05-15
29465,8404,40,Meeting,Negative,2026-02-21
29466,3734,9,Call,Positive,2026-02-18
29467,5614,49,Demo,Negative,2026-06-01
29468,8264,27,Email,Positive,2026-05-21
29469,9818,5,Call,Negative,2025-12-10
29470,2841,45,Meeting,Negative,2025-10-27
29471,266,17,Demo,Neutral,2026-05-30
29472,1025,38,Call,Negative,2025-11-18
29473,4081,41,Call,Neutral,2026-02-21
29474,9837,14,Meeting,Negative,2025-10-28
29475,5868,2,Demo,Neutral,2025-08-29
29476,2076,13,Demo,Neutral,2025-12-10
29477,2846,44,Call,Negative,2025-09-28
29478,5309,50,Email,Neutral,2025-12-18
29479,5569,7,Demo,Positive,2026-05-30
29480,1308,42,Call,Neutral,2025-11-03
29481,2879,48,Call,Negative,2025-10-23
29482,8145,23,Demo,Negative,2025-06-28
29483,6176,20,Demo,Positive,2025-09-09
29484,8722,37,Call,Negative,2026-04-27
29485,1347,8,Call,Negative,2026-05-20
29486,4237,8,Call,Positive,2025-10-11
29487,6613,16,Call,Positive,2026-05-14
29488,9700,6,Call,Neutral,2026-01-26
29489,1586,7,Call,Neutral,2025-07-04
29490,668,17,Call,Neutral,2025-07-10
29491,7381,36,Call,Neutral,2025-10-21
29492,4877,24,Demo,Negative,2025-08-22
29493,3014,27,Meeting,Positive,2025-07-09
29494,1927,28,Demo,Positive,2026-04-18
29495,8812,11,Email,Positive,2025-12-27
29496,9673,14,Demo,Negative,2026-01-26
29497,3460,1,Email,Neutral,2025-07-28
29498,6058,14,Call,Positive,2026-04-25
29499,5602,32,Demo,Positive,2026-06-03
29500,6080,35,Email,Positive,2025-10-23
29501,5167,22,Email,Negative,2025-11-11
29502,3049,38,Meeting,Neutral,2025-07-12
29503,6381,10,Meeting,Positive,2026-03-02
29504,6333,12,Meeting,Negative,2026-03-01
29505,1767,42,Email,Negative,2026-02-08
29506,3516,39,Call,Neutral,2026-06-11
29507,4575,47,Demo,Negative,2026-01-30
29508,5278,7,Email,Neutral,2025-08-13
29509,7861,15,Email,Negative,2025-07-30
29510,5018,36,Call,Negative,2025-08-17
29511,2808,25,Meeting,Positive,2026-06-13
29512,2243,1,Meeting,Negative,2026-02-24
29513,1589,32,Meeting,Negative,2026-04-17
29514,4212,22,Demo,Neutral,2025-07-01
29515,4477,27,Meeting,Positive,2025-11-20
29516,5075,30,Call,Negative,2025-10-17
29517,7351,48,Call,Positive,2025-11-14
29518,9588,50,Call,Neutral,2026-05-10
29519,9585,31,Meeting,Neutral,2025-07-04
29520,9392,29,Call,Neutral,2026-02-10
29521,9395,48,Email,Positive,2025-09-10
29522,3551,11,Email,Positive,2026-04-27
29523,636,14,Email,Neutral,2026-04-18
29524,2706,11,Demo,Negative,2025-07-14
29525,4217,12,Meeting,Neutral,2025-09-17
29526,5773,2,Demo,Negative,2026-04-24
29527,8917,4,Email,Neutral,2026-02-06
29528,4167,49,Email,Neutral,2026-03-07
29529,9954,30,Meeting,Positive,2026-01-30
29530,2350,28,Demo,Neutral,2025-12-01
29531,23,9,Email,Positive,2026-05-09
29532,1198,4,Meeting,Negative,2026-05-13
29533,8966,10,Call,Positive,2026-01-26
29534,4878,43,Email,Negative,2026-02-22
29535,4005,2,Email,Negative,2025-06-28
29536,1499,5,Call,Neutral,2026-01-03
29537,5173,28,Call,Negative,2025-06-30
29538,2759,22,Meeting,Positive,2025-11-12
29539,6090,23,Meeting,Neutral,2025-07-31
29540,9467,47,Email,Negative,2025-09-01
29541,2824,17,Demo,Negative,2026-04-05
29542,9345,43,Call,Positive,2025-08-23
29543,5993,9,Meeting,Neutral,2026-03-26
29544,3808,50,Demo,Positive,2025-11-16
29545,3330,39,Call,Negative,2025-12-21
29546,6489,47,Demo,Positive,2025-11-12
29547,2461,11,Email,Negative,2026-04-05
29548,8590,37,Meeting,Positive,2026-01-05
29549,8979,11,Meeting,Negative,2026-02-26
29550,2859,6,Demo,Negative,2025-07-20
29551,6443,36,Demo,Positive,2026-05-01
29552,2844,41,Meeting,Neutral,2026-04-29
29553,3500,43,Call,Neutral,2026-03-01
29554,287,31,Call,Positive,2025-07-15
29555,4041,44,Demo,Positive,2026-04-27
29556,6133,14,Call,Positive,2026-02-08
29557,6426,49,Email,Neutral,2026-06-02
29558,971,50,Meeting,Neutral,2025-07-25
29559,2726,25,Email,Positive,2026-03-23
29560,9303,36,Meeting,Negative,2025-07-28
29561,6428,15,Call,Positive,2025-07-30
29562,4061,10,Email,Negative,2025-07-01
29563,9673,11,Call,Neutral,2026-01-26
29564,8601,39,Email,Positive,2025-10-17
29565,5462,25,Meeting,Negative,2026-04-01
29566,901,45,Call,Neutral,2025-09-10
29567,2685,38,Meeting,Positive,2025-11-11
29568,2274,43,Demo,Positive,2025-12-30
29569,7677,22,Meeting,Positive,2026-03-15
29570,9284,3,Email,Negative,2025-07-24
29571,1207,21,Email,Negative,2025-12-29
29572,4387,34,Meeting,Neutral,2026-01-28
29573,2451,30,Meeting,Positive,2025-10-20
29574,6609,16,Email,Negative,2026-01-09
29575,1635,32,Demo,Neutral,2025-10-06
29576,3840,23,Meeting,Neutral,2026-06-05
29577,7911,1,Demo,Positive,2025-08-06
29578,521,31,Demo,Neutral,2026-06-14
29579,3502,7,Call,Neutral,2025-10-29
29580,5107,37,Email,Neutral,2026-05-18
29581,3179,43,Email,Neutral,2026-01-04
29582,9193,43,Email,Positive,2025-09-01
29583,3468,43,Email,Positive,2025-10-20
29584,2795,11,Meeting,Positive,2025-09-11
29585,4735,30,Email,Neutral,2025-07-08
29586,2790,2,Meeting,Negative,2025-11-07
29587,1326,23,Meeting,Positive,2025-10-08
29588,6742,7,Email,Neutral,2025-10-31
29589,4177,18,Demo,Positive,2025-08-10
29590,6151,33,Email,Positive,2025-12-08
29591,2174,25,Email,Neutral,2025-08-05
29592,4532,29,Email,Negative,2026-06-11
29593,7908,40,Meeting,Negative,2026-01-11
29594,1817,9,Email,Negative,2025-08-02
29595,3350,18,Demo,Neutral,2025-08-01
29596,9158,15,Call,Neutral,2026-02-28
29597,462,30,Meeting,Negative,2025-08-15
29598,3156,41,Demo,Neutral,2026-03-26
29599,822,22,Email,Positive,2025-06-22
29600,8615,45,Meeting,Negative,2025-10-06
29601,9311,7,Demo,Neutral,2025-09-26
29602,1355,33,Demo,Neutral,2026-01-26
29603,4082,38,Email,Negative,2025-08-02
29604,3540,38,Call,Negative,2026-03-15
29605,3202,2,Meeting,Negative,2026-01-01
29606,8837,43,Call,Positive,2026-06-10
29607,9023,19,Email,Neutral,2025-11-26
29608,2079,27,Email,Negative,2025-09-18
29609,4318,4,Demo,Positive,2025-06-20
29610,1534,2,Meeting,Negative,2025-11-29
29611,9942,4,Email,Neutral,2025-08-09
29612,6676,18,Call,Neutral,2025-07-18
29613,1964,41,Demo,Neutral,2025-12-28
29614,4636,27,Demo,Positive,2026-02-14
29615,9406,19,Email,Negative,2025-08-20
29616,143,43,Email,Negative,2025-11-25
29617,1418,8,Demo,Negative,2026-02-02
29618,6608,23,Email,Neutral,2025-12-17
29619,3298,48,Call,Negative,2025-11-30
29620,8030,11,Call,Negative,2025-10-02
29621,4404,28,Call,Negative,2025-10-05
29622,8082,6,Meeting,Neutral,2025-12-24
29623,8030,9,Call,Negative,2026-01-24
29624,4841,28,Meeting,Positive,2026-05-06
29625,2401,25,Email,Neutral,2025-07-01
29626,7183,17,Demo,Neutral,2025-11-08
29627,2634,12,Demo,Neutral,2025-07-03
29628,3771,35,Call,Positive,2025-09-05
29629,3317,5,Call,Positive,2025-09-05
29630,4625,28,Call,Positive,2026-05-22
29631,628,24,Meeting,Negative,2026-01-08
29632,1284,27,Meeting,Negative,2025-08-17
29633,6402,46,Demo,Negative,2026-05-05
29634,2759,5,Call,Neutral,2026-05-09
29635,7590,22,Call,Neutral,2025-12-24
29636,6606,3,Meeting,Neutral,2025-08-19
29637,6362,24,Meeting,Negative,2025-08-13
29638,1305,16,Call,Negative,2025-12-16
29639,5901,18,Demo,Neutral,2025-12-22
29640,9874,26,Call,Positive,2026-04-26
29641,3419,23,Email,Neutral,2026-06-05
29642,2466,45,Meeting,Negative,2025-10-01
29643,3068,40,Call,Positive,2025-07-11
29644,6137,42,Email,Neutral,2026-03-03
29645,4150,10,Call,Positive,2026-06-01
29646,1561,45,Meeting,Positive,2025-12-28
29647,7553,18,Call,Negative,2025-09-06
29648,7866,10,Meeting,Neutral,2026-02-11
29649,394,43,Call,Neutral,2026-05-23
29650,2340,33,Email,Neutral,2026-01-15
29651,6480,30,Demo,Neutral,2026-01-04
29652,6112,12,Demo,Negative,2025-07-09
29653,1138,18,Meeting,Neutral,2026-04-23
29654,351,17,Email,Negative,2025-06-22
29655,4020,3,Demo,Negative,2026-04-02
29656,6863,48,Demo,Positive,2026-02-10
29657,585,39,Demo,Neutral,2026-03-24
29658,9623,46,Meeting,Negative,2025-11-26
29659,5990,1,Demo,Negative,2025-06-24
29660,1333,17,Call,Negative,2026-06-08
29661,3296,31,Demo,Positive,2025-09-14
29662,8052,49,Call,Negative,2025-07-30
29663,8063,42,Demo,Positive,2026-04-17
29664,3622,7,Email,Neutral,2025-12-16
29665,1201,7,Demo,Neutral,2026-04-17
29666,7082,21,Meeting,Negative,2026-03-01
29667,1730,39,Email,Negative,2026-04-16
29668,6644,19,Meeting,Positive,2026-01-06
29669,7793,41,Call,Negative,2025-11-23
29670,5964,10,Call,Negative,2025-07-16
29671,4230,9,Email,Negative,2025-09-20
29672,7501,37,Email,Positive,2025-07-11
29673,7992,46,Meeting,Neutral,2026-05-31
29674,6355,30,Demo,Neutral,2025-12-31
29675,9861,32,Call,Neutral,2026-04-17
29676,2659,21,Meeting,Positive,2025-12-14
29677,611,40,Meeting,Neutral,2025-09-23
29678,745,14,Call,Negative,2026-01-02
29679,5706,7,Demo,Positive,2026-02-22
29680,3534,42,Email,Neutral,2025-12-10
29681,1348,13,Demo,Positive,2025-07-04
29682,6038,30,Demo,Positive,2026-01-17
29683,1280,26,Call,Neutral,2025-10-22
29684,3165,18,Meeting,Negative,2025-07-04
29685,246,20,Demo,Neutral,2025-10-15
29686,9082,8,Email,Negative,2025-09-14
29687,3027,30,Demo,Positive,2026-04-24
29688,9817,16,Meeting,Positive,2026-04-20
29689,1876,43,Call,Neutral,2026-02-07
29690,8172,48,Call,Neutral,2026-02-23
29691,2862,22,Demo,Positive,2026-04-29
29692,9091,5,Meeting,Neutral,2025-11-15
29693,9261,20,Call,Negative,2026-02-21
29694,3556,23,Call,Neutral,2025-08-28
29695,1745,5,Email,Positive,2026-05-22
29696,8495,6,Call,Negative,2026-01-10
29697,2086,50,Meeting,Negative,2025-06-19
29698,9737,7,Demo,Positive,2026-06-11
29699,6225,11,Demo,Neutral,2026-03-17
29700,7802,41,Email,Negative,2025-11-10
29701,7188,5,Call,Neutral,2026-02-24
29702,9152,2,Email,Neutral,2026-02-01
29703,4482,23,Meeting,Neutral,2025-12-03
29704,8395,3,Call,Negative,2025-07-14
29705,1040,35,Meeting,Negative,2026-04-19
29706,9766,33,Email,Negative,2026-05-06
29707,5142,45,Email,Negative,2025-09-14
29708,7756,49,Demo,Negative,2026-03-02
29709,2493,8,Demo,Neutral,2026-02-10
29710,3654,42,Call,Negative,2025-12-30
29711,9523,23,Email,Neutral,2025-09-03
29712,5269,39,Demo,Negative,2026-03-31
29713,7791,13,Call,Negative,2025-07-04
29714,5021,1,Demo,Negative,2026-02-04
29715,7687,19,Demo,Negative,2025-10-09
29716,6263,16,Demo,Positive,2026-01-02
29717,9891,26,Demo,Neutral,2026-04-26
29718,6703,32,Email,Neutral,2026-03-07
29719,9311,4,Call,Positive,2026-03-07
29720,4113,35,Email,Positive,2026-01-26
29721,7764,32,Call,Neutral,2026-05-03
29722,5091,11,Call,Negative,2026-01-13
29723,9568,12,Meeting,Positive,2026-05-08
29724,731,38,Meeting,Negative,2026-01-21
29725,7625,49,Meeting,Neutral,2025-08-09
29726,5572,27,Demo,Neutral,2025-10-21
29727,5303,37,Call,Neutral,2025-09-03
29728,7014,28,Demo,Negative,2025-09-11
29729,6825,43,Demo,Neutral,2025-10-24
29730,5900,41,Email,Positive,2026-01-21
29731,7141,15,Call,Positive,2025-08-12
29732,4419,46,Email,Neutral,2026-06-11
29733,1046,28,Email,Neutral,2025-12-14
29734,5743,38,Demo,Negative,2025-10-27
29735,226,45,Call,Neutral,2025-07-30
29736,5597,30,Call,Negative,2025-11-11
29737,7715,35,Meeting,Neutral,2025-09-17
29738,3729,39,Meeting,Positive,2025-12-02
29739,3113,27,Meeting,Positive,2025-07-09
29740,7642,13,Call,Positive,2026-02-21
29741,6055,29,Call,Negative,2026-06-09
29742,8543,46,Call,Positive,2025-08-03
29743,6941,37,Call,Neutral,2025-06-29
29744,9025,35,Call,Neutral,2025-10-09
29745,5942,30,Meeting,Negative,2026-05-06
29746,1609,7,Meeting,Negative,2025-09-22
29747,167,22,Email,Positive,2025-07-12
29748,7672,13,Demo,Neutral,2025-06-17
29749,8325,10,Call,Negative,2025-12-19
29750,5079,12,Demo,Neutral,2025-12-06
29751,2605,42,Meeting,Neutral,2026-03-20
29752,6073,12,Meeting,Neutral,2025-08-24
29753,8865,30,Demo,Neutral,2025-12-01
29754,54,43,Call,Neutral,2025-07-31
29755,46,7,Call,Neutral,2026-06-08
29756,9068,10,Call,Negative,2026-04-15
29757,9275,24,Meeting,Neutral,2026-01-31
29758,7884,38,Meeting,Positive,2026-05-28
29759,2594,8,Email,Neutral,2025-06-20
29760,9558,4,Call,Positive,2026-04-19
29761,9623,9,Email,Negative,2026-06-06
29762,2418,15,Email,Positive,2025-12-07
29763,1692,46,Demo,Neutral,2026-05-03
29764,870,9,Call,Negative,2025-06-22
29765,1667,43,Call,Negative,2025-11-13
29766,8907,43,Call,Positive,2026-05-31
29767,7081,8,Meeting,Negative,2026-04-26
29768,160,47,Email,Neutral,2025-07-01
29769,8032,1,Demo,Neutral,2026-02-17
29770,4154,37,Email,Neutral,2026-01-06
29771,6014,19,Call,Positive,2025-11-17
29772,8576,50,Call,Negative,2025-10-01
29773,1625,7,Call,Negative,2026-03-17
29774,1699,23,Call,Positive,2026-03-25
29775,9062,13,Demo,Positive,2026-03-28
29776,9810,46,Demo,Negative,2025-10-21
29777,1134,49,Meeting,Positive,2026-04-11
29778,47,19,Meeting,Positive,2025-11-28
29779,2650,13,Call,Neutral,2026-03-22
29780,6370,25,Demo,Neutral,2025-08-24
29781,9649,5,Call,Neutral,2025-11-13
29782,2644,47,Call,Negative,2025-09-16
29783,3278,19,Email,Negative,2025-07-10
29784,7666,28,Email,Positive,2025-09-12
29785,934,15,Demo,Positive,2026-04-25
29786,1741,17,Call,Negative,2026-05-17
29787,9726,9,Call,Negative,2025-09-08
29788,457,29,Demo,Negative,2026-05-09
29789,3681,28,Call,Positive,2025-11-25
29790,3831,44,Demo,Negative,2026-06-10
29791,5073,41,Meeting,Negative,2025-11-27
29792,251,42,Email,Negative,2025-07-23
29793,4211,33,Call,Negative,2025-10-05
29794,8579,4,Meeting,Negative,2025-10-12
29795,1377,14,Meeting,Negative,2026-02-24
29796,9953,35,Demo,Neutral,2026-04-09
29797,4725,9,Meeting,Negative,2026-03-22
29798,2575,35,Meeting,Negative,2025-06-26
29799,2022,25,Call,Neutral,2026-04-09
29800,3500,13,Demo,Neutral,2026-03-08
29801,5821,15,Meeting,Negative,2025-07-22
29802,586,18,Email,Neutral,2026-01-20
29803,9945,27,Email,Negative,2026-05-07
29804,66,21,Demo,Positive,2025-08-30
29805,9188,5,Call,Negative,2025-08-21
29806,7228,17,Meeting,Neutral,2026-01-25
29807,9407,43,Email,Negative,2025-07-24
29808,8192,43,Meeting,Neutral,2026-02-05
29809,7128,8,Email,Negative,2025-10-31
29810,8318,35,Meeting,Positive,2025-08-08
29811,7740,39,Demo,Neutral,2026-05-02
29812,369,35,Call,Negative,2025-08-11
29813,2382,33,Demo,Negative,2025-08-24
29814,2931,49,Meeting,Negative,2025-09-13
29815,526,20,Email,Neutral,2026-04-19
29816,2045,17,Demo,Negative,2026-01-29
29817,3972,47,Meeting,Positive,2026-03-17
29818,402,48,Email,Neutral,2025-12-18
29819,9707,30,Demo,Positive,2026-04-16
29820,5893,32,Demo,Neutral,2026-03-01
29821,6739,28,Meeting,Positive,2026-04-13
29822,1259,18,Meeting,Neutral,2025-06-29
29823,7311,36,Demo,Neutral,2025-06-26
29824,2635,40,Call,Negative,2025-09-07
29825,9724,47,Meeting,Positive,2025-09-12
29826,7232,34,Email,Neutral,2025-11-25
29827,9707,27,Demo,Neutral,2026-01-02
29828,2132,6,Call,Positive,2026-03-11
29829,1122,22,Email,Neutral,2025-10-03
29830,4995,35,Email,Neutral,2025-09-19
29831,2202,10,Call,Negative,2026-01-20
29832,4172,1,Demo,Positive,2025-09-12
29833,4518,6,Demo,Negative,2025-12-18
29834,775,28,Demo,Negative,2025-12-13
29835,4360,34,Meeting,Negative,2025-08-15
29836,6916,25,Email,Negative,2026-05-18
29837,7561,20,Meeting,Negative,2026-04-19
29838,3409,3,Meeting,Negative,2025-07-26
29839,2035,43,Meeting,Neutral,2025-07-26
29840,7450,7,Email,Negative,2026-06-08
29841,9727,24,Demo,Negative,2026-03-28
29842,1161,23,Email,Negative,2025-07-12
29843,7336,49,Email,Negative,2025-06-30
29844,4491,12,Demo,Positive,2025-11-12
29845,5278,48,Meeting,Negative,2025-11-14
