lead_id,industry,lead_source,company_size,annual_revenue,region,lead_status,created_date
9435,Technology,Website,Small,9135962,South,Contacted,2025-12-27
9436,Technology,Partner,Small,378117,South,Converted,2026-03-06
9437,Retail,Campaign,Medium,2650915,South,Contacted,2025-12-01
9438,Manufacturing,Referral,Medium,7694908,East,Contacted,2025-09-02
9439,Finance,Campaign,Large,5200756,West,Contacted,2026-06-03
9440,Healthcare,Campaign,Large,1154710,West,Lost,2026-03-29
9441,Retail,Partner,Large,9129481,East,New,2025-09-16
9442,Finance,Website,Large,5702228,South,New,2025-06-20
9443,Technology,Website,Medium,6148116,East,Contacted,2026-05-15
9444,Finance,Partner,Large,7553307,North,Lost,2026-05-17
9445,Retail,Cold Call,Medium,3234125,West,Qualified,2025-10-18
9446,Technology,Website,Small,8334168,South,Qualified,2026-05-09
9447,Finance,Website,Small,2599849,South,Qualified,2026-05-12
9448,Technology,Campaign,Small,6149344,West,Converted,2025-10-23
9449,Retail,Referral,Medium,7989193,North,New,2025-07-04
9450,Retail,Cold Call,Large,1630959,East,New,2025-09-10
9451,Technology,Referral,Large,5928706,West,Lost,2025-11-06
9452,Technology,Website,Large,6594515,West,Lost,2025-10-02
9453,Healthcare,Cold Call,Medium,8959457,South,New,2026-02-24
9454,Retail,Cold Call,Large,472282,West,Qualified,2025-07-16
9455,Technology,Website,Large,5337844,South,New,2026-01-18
9456,Finance,Website,Small,5470633,South,New,2025-07-16
9457,Finance,Website,Small,7864005,North,Lost,2025-10-05
9458,Manufacturing,Cold Call,Small,2609419,West,New,2026-02-14
9459,Manufacturing,Partner,Small,868695,East,Converted,2026-02-06
9460,Healthcare,Partner,Large,876997,East,New,2026-01-06
9461,Technology,Referral,Small,9582420,East,Contacted,2025-09-04
9462,Finance,Partner,Large,1798200,South,Lost,2025-07-03
9463,Finance,Partner,Large,7831018,West,Lost,2025-11-24
9464,Finance,Partner,Small,681259,West,Contacted,2026-02-17
9465,Retail,Cold Call,Large,8178350,North,Lost,2025-07-04
9466,Manufacturing,Partner,Large,2496939,West,Qualified,2025-12-06
9467,Technology,Website,Medium,9083906,West,Lost,2026-04-24
9468,Finance,Cold Call,Medium,9430632,South,Converted,2025-11-04
9469,Finance,Partner,Medium,1488810,North,Converted,2025-11-11
9470,Manufacturing,Referral,Small,1781358,East,Contacted,2025-07-27
9471,Finance,Partner,Medium,4812085,West,Converted,2025-11-22
9472,Finance,Campaign,Large,4377956,East,Qualified,2026-04-19
9473,Manufacturing,Campaign,Large,5691774,South,Contacted,2026-04-07
9474,Retail,Website,Large,7424751,North,New,2025-10-04
9475,Healthcare,Campaign,Medium,2548155,West,Converted,2025-10-05
9476,Manufacturing,Partner,Medium,187120,South,Lost,2025-08-09
9477,Technology,Campaign,Large,7527449,West,Lost,2025-11-20
9478,Retail,Campaign,Medium,4123928,East,Qualified,2025-11-29
9479,Technology,Campaign,Small,3430001,North,Qualified,2025-07-03
9480,Healthcare,Cold Call,Medium,5374932,South,New,2025-07-01
9481,Retail,Partner,Medium,9825728,South,Contacted,2025-08-05
9482,Manufacturing,Referral,Medium,4157457,North,Lost,2025-08-23
9483,Retail,Campaign,Large,3991840,South,Converted,2026-04-07
9484,Healthcare,Campaign,Large,9138885,East,Contacted,2025-07-28
9485,Retail,Referral,Small,8765479,East,Contacted,2025-07-01
9486,Finance,Cold Call,Large,7820924,West,Contacted,2025-11-22
9487,Healthcare,Website,Large,9511429,East,New,2025-07-18
9488,Finance,Referral,Small,4868289,North,Converted,2026-03-21
9489,Finance,Website,Large,1309012,East,Lost,2026-04-21
9490,Retail,Campaign,Medium,2274751,East,Contacted,2025-12-21
9491,Healthcare,Website,Large,3693403,South,Converted,2025-07-20
9492,Healthcare,Referral,Large,9006125,West,New,2026-05-25
9493,Healthcare,Campaign,Small,3981256,East,Lost,2026-01-28
9494,Retail,Partner,Small,290997,West,Converted,2026-05-01
9495,Manufacturing,Website,Medium,8574538,West,Converted,2025-08-27
9496,Technology,Cold Call,Large,7283859,North,Contacted,2025-10-20
9497,Technology,Campaign,Small,1530227,North,Lost,2025-09-15
9498,Manufacturing,Campaign,Small,3243320,East,Converted,2026-06-15
9499,Manufacturing,Campaign,Small,9918984,East,Qualified,2025-09-08
9500,Healthcare,Referral,Medium,3760207,North,Converted,2025-12-14
9501,Finance,Website,Large,839775,South,Qualified,2026-04-26
9502,Manufacturing,Partner,Small,7367581,South,Contacted,2026-04-19
9503,Healthcare,Campaign,Medium,4097850,West,Converted,2026-04-05
9504,Manufacturing,Partner,Medium,8719136,East,Converted,2026-02-23
9505,Healthcare,Referral,Large,9797587,North,Qualified,2026-05-26
9506,Finance,Referral,Large,1893174,West,Converted,2026-05-17
9507,Manufacturing,Campaign,Large,8330967,South,Converted,2026-01-16
9508,Manufacturing,Campaign,Large,6893986,West,Qualified,2026-05-24
9509,Technology,Campaign,Medium,6754450,South,Lost,2026-06-02
9510,Healthcare,Campaign,Small,2932034,South,Contacted,2025-07-21
9511,Manufacturing,Website,Medium,5901201,South,Qualified,2025-10-22
9512,Retail,Cold Call,Large,5658127,North,New,2025-11-20
9513,Healthcare,Campaign,Large,680916,West,Qualified,2026-03-21
9514,Finance,Website,Small,3266842,West,Lost,2026-03-28
9515,Technology,Campaign,Small,8840144,East,Qualified,2025-11-26
9516,Manufacturing,Referral,Medium,1201358,South,Lost,2026-04-10
9517,Technology,Referral,Medium,7904999,South,Contacted,2025-10-07
9518,Technology,Website,Large,3004642,North,Converted,2025-08-09
9519,Retail,Cold Call,Large,6406595,South,Converted,2025-09-27
9520,Technology,Referral,Medium,3176257,East,Converted,2025-12-15
9521,Retail,Campaign,Small,6493949,North,New,2026-06-15
9522,Technology,Campaign,Small,7537520,South,Converted,2025-11-09
9523,Healthcare,Cold Call,Medium,350842,West,Lost,2025-09-24
9524,Finance,Website,Small,4230933,East,New,2026-04-08
9525,Healthcare,Campaign,Large,4852286,South,Qualified,2026-03-09
9526,Retail,Website,Large,3189548,North,Qualified,2025-08-09
9527,Manufacturing,Partner,Small,2252591,South,Contacted,2026-05-27
9528,Finance,Referral,Medium,6478857,North,Lost,2026-02-14
9529,Technology,Referral,Medium,8093199,South,Converted,2026-05-13
9530,Technology,Referral,Small,6990409,South,Qualified,2025-09-08
9531,Manufacturing,Cold Call,Small,1938854,East,Qualified,2026-03-29
9532,Technology,Website,Small,1968613,East,Converted,2025-09-30
9533,Retail,Website,Medium,6592061,East,Qualified,2025-06-30
9534,Healthcare,Website,Medium,3301342,South,New,2025-08-04
9535,Finance,Website,Large,7629264,South,Converted,2026-01-14
9536,Retail,Cold Call,Large,5240686,North,Qualified,2025-09-15
9537,Manufacturing,Website,Small,1342651,East,Qualified,2026-05-24
9538,Healthcare,Campaign,Large,9547613,West,New,2026-05-24
9539,Manufacturing,Campaign,Small,1205417,South,Converted,2025-08-12
9540,Finance,Partner,Small,1547875,North,Contacted,2026-06-12
9541,Technology,Website,Small,6940474,East,Qualified,2025-12-20
9542,Finance,Campaign,Small,9204626,North,New,2026-02-04
9543,Healthcare,Referral,Large,5040901,South,Contacted,2026-03-30
9544,Retail,Referral,Small,3265501,South,Lost,2025-06-17
9545,Manufacturing,Website,Medium,793915,West,Lost,2025-11-28
9546,Retail,Campaign,Small,4169291,East,Contacted,2026-02-25
9547,Retail,Campaign,Small,7806861,East,Converted,2025-10-19
9548,Healthcare,Website,Medium,998765,North,Contacted,2026-06-09
9549,Manufacturing,Referral,Medium,5150222,East,New,2026-05-13
9550,Healthcare,Cold Call,Large,6176797,South,Contacted,2025-09-01
9551,Technology,Campaign,Large,4531476,West,Lost,2025-11-29
9552,Technology,Partner,Large,1629807,West,Contacted,2025-10-25
9553,Technology,Partner,Small,2239324,West,Lost,2025-09-05
9554,Healthcare,Campaign,Small,3909162,East,Converted,2026-03-03
9555,Retail,Cold Call,Medium,4139372,West,Lost,2025-10-24
9556,Manufacturing,Campaign,Large,7001801,West,Contacted,2025-10-04
9557,Manufacturing,Referral,Large,3787025,East,Lost,2025-12-30
9558,Healthcare,Partner,Large,2713739,East,Qualified,2026-05-22
9559,Healthcare,Cold Call,Medium,900819,West,Contacted,2026-05-11
9560,Technology,Partner,Medium,5185589,West,New,2025-10-03
9561,Technology,Website,Medium,5020887,West,Contacted,2026-04-26
9562,Technology,Campaign,Large,4925325,North,New,2026-01-12
9563,Manufacturing,Partner,Small,323689,West,Qualified,2026-02-28
9564,Retail,Referral,Small,4035737,South,Lost,2025-08-09
9565,Retail,Campaign,Large,6978981,East,Lost,2026-01-24
9566,Manufacturing,Website,Small,2622525,North,Qualified,2025-09-25
9567,Healthcare,Website,Large,3250706,East,New,2026-03-05
9568,Finance,Cold Call,Small,6998523,South,Lost,2026-03-23
9569,Healthcare,Campaign,Medium,6075552,North,Qualified,2025-07-04
9570,Healthcare,Referral,Large,4760763,West,Converted,2026-03-02
9571,Finance,Website,Medium,7386770,North,Contacted,2026-04-08
9572,Finance,Partner,Medium,5993893,North,Contacted,2025-10-20
9573,Manufacturing,Referral,Large,9527292,North,Lost,2026-01-27
9574,Finance,Campaign,Medium,9869159,East,Contacted,2025-10-13
9575,Manufacturing,Website,Medium,780939,North,New,2026-04-30
9576,Manufacturing,Partner,Large,8380863,West,Converted,2025-08-10
9577,Healthcare,Campaign,Small,7123835,North,Converted,2026-05-28
9578,Finance,Website,Large,2244119,South,Contacted,2025-07-10
9579,Manufacturing,Website,Small,5227477,South,New,2026-01-24
9580,Finance,Campaign,Large,1678270,West,New,2025-12-17
9581,Healthcare,Cold Call,Large,137342,South,Contacted,2026-01-29
9582,Retail,Website,Medium,6001340,South,Contacted,2025-11-18
9583,Manufacturing,Website,Medium,5229781,South,Contacted,2026-04-01
9584,Technology,Website,Large,3301775,North,New,2026-02-08
9585,Healthcare,Campaign,Large,1441110,West,Qualified,2025-08-26
9586,Healthcare,Cold Call,Large,5302329,North,Qualified,2026-01-01
9587,Manufacturing,Referral,Large,5544262,South,Qualified,2025-09-19
9588,Retail,Cold Call,Large,7529055,South,Contacted,2025-09-01
9589,Finance,Partner,Medium,563238,North,New,2025-07-20
9590,Finance,Referral,Medium,942777,West,Contacted,2026-03-09
9591,Manufacturing,Cold Call,Large,2085671,West,New,2025-07-27
9592,Healthcare,Website,Medium,3194299,East,Converted,2026-01-06
9593,Manufacturing,Campaign,Small,2532693,West,Qualified,2026-01-01
9594,Finance,Campaign,Small,5964672,West,Qualified,2025-09-28
9595,Finance,Referral,Medium,533030,East,Qualified,2025-07-27
9596,Finance,Cold Call,Medium,1402348,North,Lost,2026-01-29
9597,Healthcare,Website,Medium,5321843,North,Converted,2026-01-04
9598,Healthcare,Cold Call,Medium,1111036,West,Converted,2026-03-01
9599,Finance,Cold Call,Large,7750617,East,Lost,2026-01-07
9600,Manufacturing,Partner,Medium,2778994,South,Qualified,2026-04-21
9601,Technology,Partner,Small,2828262,South,Qualified,2026-02-20
9602,Healthcare,Cold Call,Large,1561498,East,New,2026-03-01
9603,Healthcare,Referral,Small,126584,West,Lost,2025-10-14
9604,Finance,Cold Call,Large,3024197,North,Contacted,2025-08-11
9605,Finance,Website,Small,4638348,South,Contacted,2025-08-02
9606,Finance,Referral,Small,8550916,South,Converted,2026-04-09
9607,Finance,Website,Large,4926465,South,New,2025-10-23
9608,Technology,Campaign,Small,7987869,West,Converted,2026-02-02
9609,Manufacturing,Website,Small,1427335,East,New,2025-11-18
9610,Technology,Referral,Medium,7376391,East,Qualified,2025-09-15
9611,Retail,Referral,Medium,3478184,West,Lost,2026-06-09
9612,Manufacturing,Partner,Medium,3427523,East,Contacted,2026-04-10
9613,Manufacturing,Cold Call,Large,7700896,West,New,2025-09-26
9614,Technology,Campaign,Large,2903663,East,New,2026-03-23
9615,Healthcare,Cold Call,Large,1078669,East,Lost,2025-08-06
9616,Technology,Website,Medium,5083894,East,Lost,2025-12-28
9617,Retail,Campaign,Medium,576957,West,Lost,2026-01-08
9618,Retail,Cold Call,Medium,8964394,North,Converted,2026-02-26
9619,Retail,Partner,Large,2352944,South,New,2025-08-14
9620,Finance,Partner,Medium,3344670,North,New,2025-10-11
9621,Healthcare,Campaign,Medium,2240696,South,New,2026-05-14
9622,Healthcare,Campaign,Medium,3895885,East,Converted,2026-03-25
9623,Manufacturing,Referral,Medium,7460530,South,Lost,2026-02-20
9624,Retail,Campaign,Medium,194925,South,Converted,2026-04-28
9625,Finance,Referral,Small,2153190,South,New,2025-08-31
9626,Finance,Campaign,Large,3310722,North,Lost,2026-01-05
9627,Technology,Partner,Medium,9693006,East,New,2026-02-07
9628,Healthcare,Referral,Small,1626457,West,New,2025-11-17
9629,Finance,Website,Small,5736672,West,New,2025-06-19
9630,Finance,Partner,Small,6281153,West,New,2026-04-03
9631,Healthcare,Campaign,Medium,219652,East,Contacted,2026-05-19
9632,Finance,Cold Call,Large,1942902,South,Converted,2026-05-06
9633,Manufacturing,Partner,Large,6665001,West,New,2025-07-17
9634,Manufacturing,Partner,Medium,6826487,West,Qualified,2026-03-12
9635,Retail,Referral,Medium,2445973,North,Qualified,2025-09-10
9636,Healthcare,Partner,Medium,1453758,South,New,2026-03-09
9637,Retail,Website,Small,4443732,South,Lost,2025-06-28
9638,Retail,Referral,Large,5489803,West,Converted,2025-12-16
9639,Manufacturing,Referral,Medium,9726102,East,Qualified,2026-04-11
9640,Healthcare,Campaign,Large,1092680,West,Qualified,2025-09-16
9641,Technology,Referral,Medium,1420962,East,Converted,2026-01-30
9642,Healthcare,Website,Small,9535721,West,Qualified,2026-01-18
9643,Retail,Partner,Small,1017261,South,Contacted,2026-06-12
9644,Technology,Partner,Medium,6022964,South,Contacted,2026-04-26
9645,Healthcare,Cold Call,Small,5696928,East,Qualified,2025-10-09
9646,Finance,Campaign,Large,2667846,East,Converted,2025-11-11
9647,Technology,Website,Medium,9954051,South,Qualified,2026-05-02
9648,Healthcare,Cold Call,Medium,3821643,West,New,2025-11-17
9649,Manufacturing,Referral,Large,8482948,South,Qualified,2025-10-09
9650,Healthcare,Cold Call,Medium,2132157,North,Converted,2025-09-13
9651,Healthcare,Website,Large,808581,South,Contacted,2026-03-06
9652,Technology,Campaign,Medium,8681870,North,Lost,2025-12-28
9653,Finance,Cold Call,Medium,2116287,North,Converted,2026-02-01
9654,Finance,Campaign,Large,1355442,South,Contacted,2026-03-30
9655,Healthcare,Website,Small,7536053,North,Converted,2025-12-26
9656,Finance,Website,Large,9029133,South,New,2026-04-28
9657,Technology,Partner,Medium,1710056,West,Lost,2026-03-13
9658,Healthcare,Cold Call,Medium,2642609,West,Contacted,2026-02-20
9659,Technology,Cold Call,Large,951047,South,Converted,2026-03-24
9660,Manufacturing,Cold Call,Medium,1933738,North,Contacted,2025-08-09
9661,Manufacturing,Website,Medium,365959,North,Lost,2026-04-03
9662,Manufacturing,Referral,Large,4657795,West,Lost,2025-06-25
9663,Finance,Campaign,Small,7577695,East,Qualified,2026-06-14
9664,Healthcare,Website,Medium,1534092,South,Qualified,2025-11-07
9665,Technology,Partner,Medium,2191751,West,Lost,2025-08-29
9666,Technology,Cold Call,Medium,6941042,West,New,2025-12-13
9667,Finance,Campaign,Medium,7453801,West,Qualified,2026-01-06
9668,Technology,Website,Large,3144591,South,Contacted,2026-06-14
9669,Healthcare,Cold Call,Large,7898491,West,Converted,2025-11-17
9670,Manufacturing,Partner,Large,4218020,West,Contacted,2026-04-23
9671,Healthcare,Website,Small,3170835,East,Lost,2026-05-07
9672,Finance,Referral,Medium,2295902,North,Contacted,2025-08-08
9673,Retail,Referral,Large,8978824,East,Qualified,2025-07-03
9674,Technology,Cold Call,Small,1334338,North,New,2025-09-28
9675,Finance,Campaign,Large,5946953,North,Qualified,2026-02-03
9676,Technology,Cold Call,Medium,8116457,West,New,2025-11-19
9677,Technology,Cold Call,Medium,2487399,South,Contacted,2025-12-03
9678,Finance,Campaign,Large,1318255,North,Qualified,2026-03-13
9679,Healthcare,Referral,Large,1106872,West,Lost,2026-04-11
9680,Manufacturing,Partner,Medium,1296063,North,Qualified,2025-07-13
9681,Finance,Partner,Medium,8179598,East,New,2026-06-02
9682,Retail,Website,Large,5062418,West,New,2025-08-10
9683,Manufacturing,Partner,Medium,1517227,East,Qualified,2026-03-21
9684,Retail,Referral,Medium,5229187,West,Converted,2026-04-24
9685,Retail,Referral,Medium,7729075,East,Lost,2025-12-11
9686,Manufacturing,Referral,Medium,7470269,West,Contacted,2026-05-05
9687,Retail,Cold Call,Large,605846,North,Converted,2026-01-15
9688,Manufacturing,Cold Call,Medium,506000,South,Qualified,2025-12-14
9689,Healthcare,Cold Call,Large,5273927,South,Contacted,2025-07-22
9690,Retail,Partner,Small,2703153,North,Converted,2025-11-30
9691,Manufacturing,Campaign,Large,521499,East,Lost,2025-09-14
9692,Finance,Website,Medium,3147928,South,Converted,2025-08-09
9693,Technology,Cold Call,Large,3859865,West,Qualified,2025-08-31
9694,Healthcare,Cold Call,Large,6079314,North,Lost,2025-08-26
9695,Finance,Website,Large,9864361,South,Contacted,2026-05-06
9696,Technology,Cold Call,Medium,7520837,South,New,2025-09-01
9697,Technology,Website,Large,5014818,North,Qualified,2025-06-25
9698,Manufacturing,Campaign,Medium,7864209,West,New,2025-09-08
9699,Retail,Campaign,Medium,3557306,West,New,2025-08-19
9700,Healthcare,Website,Large,4252443,West,Qualified,2026-03-30
9701,Retail,Cold Call,Small,3075922,South,Qualified,2026-04-17
9702,Manufacturing,Website,Large,9748691,East,Lost,2025-11-14
9703,Finance,Cold Call,Medium,9762310,West,Lost,2025-12-01
9704,Manufacturing,Campaign,Small,516452,North,New,2026-05-15
9705,Finance,Website,Medium,6992864,East,Contacted,2026-01-13
9706,Manufacturing,Website,Medium,1442527,East,Contacted,2025-07-11
9707,Retail,Website,Medium,1980851,West,Contacted,2025-07-23
9708,Finance,Website,Medium,8487195,East,Contacted,2026-05-30
9709,Technology,Campaign,Medium,4770974,West,Contacted,2025-09-30
9710,Manufacturing,Website,Small,4493390,South,Converted,2025-07-21
9711,Healthcare,Website,Small,983890,North,Lost,2025-09-15
9712,Finance,Partner,Small,8908255,North,Qualified,2025-06-24
9713,Manufacturing,Campaign,Large,7223583,West,Contacted,2025-12-03
9714,Healthcare,Cold Call,Medium,993715,South,New,2026-02-18
9715,Finance,Referral,Large,6190161,North,Lost,2026-05-11
9716,Retail,Campaign,Small,1348157,East,Contacted,2025-10-25
9717,Healthcare,Referral,Small,9557855,South,Qualified,2025-10-18
9718,Technology,Referral,Large,7861809,North,Contacted,2025-08-11
9719,Finance,Website,Medium,3986070,South,Converted,2026-02-24
9720,Finance,Referral,Large,8790189,North,New,2025-08-16
9721,Healthcare,Partner,Small,7693355,North,Qualified,2026-03-19
9722,Manufacturing,Cold Call,Small,7818053,South,Lost,2025-07-18
9723,Healthcare,Partner,Small,4301534,East,Lost,2026-05-02
9724,Manufacturing,Website,Small,5198962,North,Converted,2025-06-24
9725,Finance,Referral,Large,8142255,West,New,2025-08-15
9726,Healthcare,Website,Medium,4507900,East,New,2025-12-25
9727,Retail,Campaign,Small,7737661,North,Lost,2026-05-06
